# formica run 1  seed 20260829  season 16/9/-25  year 365  ended: year sweep  at day 1500.0
# events:
# 81.5	DORMANCY at 13.7C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals	diap	laid	bDied	bEaten
640.1	19.94	0.747	128	15	447	3.49	0	69	60	18	0	80.0	1.544	336.9	53.1	0.0	0	0.00	128	0	303	8	973	0	500	235	50
650.1	21.27	0.813	142	37	450	3.17	0	20	10	16	0	89.2	1.511	344.7	63.1	0.0	0	0.00	142	0	315	17	1099	0	500	272	50
660.1	22.44	0.872	156	14	450	2.88	43	4	0	15	57	95.8	1.506	353.2	73.1	0.0	0	1.65	156	0	315	17	1215	0	543	275	50
670.1	23.42	0.921	168	11	459	2.73	38	44	0	7	40	107.3	1.509	362.1	83.1	0.0	0	4.11	168	0	324	17	1283	0	582	275	50
680.1	24.18	0.959	175	40	562	3.21	30	48	0	36	17	117.3	1.540	371.6	93.1	0.0	0	8.19	175	0	427	17	1468	0	614	275	50
690.1	24.70	0.985	211	47	653	3.09	26	39	0	44	29	129.6	1.381	381.3	103.1	0.0	0	10.33	211	0	518	17	1739	0	645	275	50
700.1	24.97	0.998	251	24	888	3.54	34	38	0	35	1	153.9	1.305	391.2	113.1	0.0	0	1.56	253	2	753	17	1976	0	685	275	50
710.1	24.97	0.998	276	66	1044	3.78	6	47	12	34	0	174.0	1.365	401.2	123.1	0.0	0	0.00	280	4	909	17	2096	0	692	275	50
720.1	24.70	0.985	307	31	1206	3.93	44	8	0	47	20	194.6	1.427	411.1	133.1	0.0	0	1.26	312	5	1071	17	2292	0	736	275	50
730.1	24.17	0.959	349	50	1379	3.95	28	44	25	13	0	222.0	1.431	420.9	143.1	0.0	0	0.00	354	5	1244	17	2366	0	764	275	50
740.1	23.41	0.920	355	61	1470	4.14	27	60	0	12	31	236.2	1.519	430.3	153.1	0.0	0	8.18	367	12	1335	17	2469	60	791	275	50
750.1	22.42	0.871	362	34	1522	4.20	33	77	0	0	60	232.5	1.559	439.2	163.1	0.0	0	5.24	379	17	1387	17	2471	77	814	275	50
