# formica run 1  seed 20260828  season 16/9/-25  year 200  ended: colony extinct  at day 1500.0
# events:
# 183.9	DORMANCY at 24.6C
# 344.2	REACTIVATION at 21.1C
# 539.2	DORMANCY at 19.9C
# 712.5	REACTIVATION at 12.5C
# 907.5	DORMANCY at 11.3C
# 1110.3	REACTIVATION at 12.0C
# 1305.3	DORMANCY at 10.8C
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals	diap	laid	bDied	bEaten
900.1	9.65	0.250	4	3	152	38.00	2	0	0	0	3	1.1	1.409	501.2	187.6	0.0	0	0.33	4	0	0	0	33	0	302	244	52
910.1	11.94	0.347	4	3	152	38.00	3	0	0	0	3	0.9	1.410	504.1	195.0	0.9	1	0.00	4	0	0	0	33	0	305	244	54
920.1	14.62	0.481	4	2	152	38.00	0	1	0	0	3	1.9	1.405	508.2	195.0	3.2	1	0.00	4	0	0	0	33	1	305	244	56
930.1	17.43	0.622	4	3	152	38.00	0	1	0	0	3	1.8	1.457	513.7	195.0	4.6	1	0.00	4	0	0	0	33	1	305	244	56
940.1	20.11	0.755	4	3	152	38.00	0	1	0	0	6	0.8	1.469	520.6	195.0	5.6	1	0.00	4	0	0	0	33	1	305	244	56
950.1	22.38	0.869	3	3	152	50.67	0	1	0	0	15	0.3	1.323	528.8	195.0	6.6	1	0.00	4	1	0	0	33	1	305	244	56
960.1	24.03	0.952	2	1	152	76.00	0	1	0	0	15	0.8	1.418	537.9	195.0	7.6	1	0.00	4	2	0	0	33	1	305	244	56
970.1	24.89	0.995	2	2	152	76.00	0	1	0	0	15	1.5	1.463	547.7	195.0	8.6	1	0.00	4	2	0	0	33	1	305	244	56
980.1	24.88	0.994	2	1	152	76.00	0	1	0	0	15	0.7	1.600	557.7	195.0	9.6	1	0.00	4	2	0	0	33	1	305	244	56
990.1	24.01	0.950	2	1	152	76.00	0	1	0	0	18	1.4	1.600	567.4	195.0	10.6	1	0.00	4	2	0	0	33	1	305	244	56
1000.1	22.34	0.867	2	1	152	76.00	0	1	0	0	18	0.9	1.600	576.5	195.0	11.6	1	0.00	4	2	0	0	33	1	305	244	56
1010.1	20.06	0.753	2	2	152	76.00	0	1	0	0	21	0.8	1.600	584.7	195.0	12.6	1	0.00	4	2	0	0	33	1	305	244	56
1020.1	17.38	0.619	2	2	152	76.00	0	1	0	0	24	0.5	1.600	591.5	195.0	13.6	1	0.00	4	2	0	0	33	1	305	244	56
1030.1	14.56	0.478	2	2	152	76.00	0	1	0	0	24	0.3	1.600	597.0	195.0	15.0	1	0.00	4	2	0	0	33	1	305	244	56
1040.1	11.89	0.344	1	1	152	152.00	0	1	0	0	24	0.2	1.600	601.1	195.0	17.4	1	0.00	4	3	0	0	33	1	305	244	56
1050.1	9.61	0.250	1	1	152	152.00	0	1	0	0	24	0.2	1.600	604.0	195.0	21.3	1	0.00	4	3	0	0	33	1	305	244	56
1060.1	7.97	0.250	1	1	152	152.00	0	1	0	0	24	0.1	1.600	606.5	195.0	27.1	1	0.00	4	3	0	0	33	1	305	244	56
1070.1	7.11	0.250	1	1	152	152.00	0	1	0	0	24	0.1	1.600	609.0	195.0	34.6	1	0.00	4	3	0	0	33	1	305	244	56
1080.1	7.12	0.250	1	1	152	152.00	0	1	0	0	24	0.0	1.600	611.5	195.0	42.7	1	0.00	4	3	0	0	33	1	305	244	56
1090.1	8.00	0.250	1	1	152	152.00	0	1	0	0	24	0.0	1.579	614.0	195.0	50.2	1	0.00	4	3	0	0	33	1	305	244	56
1100.1	9.66	0.250	1	1	152	152.00	0	1	0	0	24	0.0	1.534	616.5	195.0	55.9	1	0.00	4	3	0	0	33	1	305	244	56
1110.1	11.94	0.347	1	1	152	152.00	0	1	0	0	24	0.0	1.482	619.4	195.0	59.8	1	0.00	4	3	0	0	33	1	305	244	56
1120.1	14.62	0.481	1	1	152	152.00	0	1	1	0	24	0.0	1.407	623.5	9.8	0.0	0	0.00	4	3	0	0	33	0	305	244	56
1130.1	17.44	0.622	1	1	152	152.00	0	1	1	0	24	0.0	1.308	629.0	19.8	0.0	0	0.00	4	3	0	0	33	0	305	244	56
1140.1	20.12	0.756	1	1	152	152.00	0	1	1	0	24	0.0	1.184	635.9	29.8	0.0	0	0.00	4	3	0	0	33	0	305	244	56
1150.1	22.39	0.869	1	1	152	152.00	0	1	1	0	24	0.0	1.037	644.1	39.8	0.0	0	0.00	4	3	0	0	33	0	305	244	56
1160.1	24.03	0.952	1	1	152	152.00	0	1	1	0	24	0.0	0.873	653.2	49.8	0.0	0	0.00	4	3	0	0	33	0	305	244	56
1170.1	24.89	0.995	1	1	152	152.00	0	0	0	0	24	0.0	0.697	663.0	59.8	0.0	0	0.00	4	3	0	0	33	0	305	245	56
1180.1	24.88	0.994	1	1	152	152.00	0	0	0	0	24	0.0	0.517	673.0	69.8	0.0	0	0.00	4	3	0	0	33	0	305	245	56
1190.1	24.00	0.950	1	1	152	152.00	0	0	0	0	24	0.0	0.341	682.7	79.8	0.0	0	0.00	4	3	0	0	33	0	305	245	56
1200.1	22.34	0.867	1	1	152	152.00	0	0	0	0	24	0.0	0.177	691.8	89.8	0.0	0	0.00	4	3	0	0	33	0	305	245	56
1210.1	20.05	0.753	1	1	152	152.00	0	0	0	0	24	0.0	0.031	700.0	99.8	0.0	0	0.00	4	3	0	0	33	0	305	245	56
1220.1	17.37	0.619	1	1	152	152.00	0	0	0	0	24	0.0	0.000	706.8	109.8	0.0	0	0.00	4	3	0	0	33	0	305	245	56
1230.1	14.56	0.478	1	1	152	152.00	0	0	0	0	24	0.0	0.000	712.3	119.8	0.0	0	0.00	4	3	0	0	33	0	305	245	56
1240.1	11.88	0.344	0	0	152	152.00	0	0	0	0	24	0.0	0.000	716.4	129.8	0.0	0	0.00	4	4	0	0	33	0	305	245	56
1250.1	9.61	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	719.3	139.8	0.0	0	0.00	4	4	0	0	33	0	305	245	56
1260.1	7.96	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	721.8	149.8	0.0	0	0.00	4	4	0	0	33	0	305	245	56
1270.1	7.10	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	724.3	159.8	0.0	0	0.00	4	4	0	0	33	0	305	245	56
1280.1	7.12	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	726.8	169.8	0.0	0	0.00	4	4	0	0	33	0	305	245	56
1290.1	8.00	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	729.3	179.8	0.0	0	0.00	4	4	0	0	33	0	305	245	56
1300.1	9.66	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	731.8	189.8	0.0	0	0.00	4	4	0	0	33	0	305	245	56
1310.1	11.95	0.347	0	0	152	152.00	0	0	0	0	24	0.0	0.000	734.7	195.0	1.6	1	0.00	4	4	0	0	33	0	305	245	56
1320.1	14.63	0.482	0	0	152	152.00	0	0	0	0	24	0.0	0.000	738.8	195.0	4.0	1	0.00	4	4	0	0	33	0	305	245	56
1330.1	17.45	0.622	0	0	152	152.00	0	0	0	0	24	0.0	0.000	744.3	195.0	5.4	1	0.00	4	4	0	0	33	0	305	245	56
1340.1	20.12	0.756	0	0	152	152.00	0	0	0	0	24	0.0	0.000	751.2	195.0	6.4	1	0.00	4	4	0	0	33	0	305	245	56
1350.1	22.39	0.870	0	0	152	152.00	0	0	0	0	24	0.0	0.000	759.4	195.0	7.4	1	0.00	4	4	0	0	33	0	305	245	56
1360.1	24.04	0.952	0	0	152	152.00	0	0	0	0	24	0.0	0.000	768.5	195.0	8.4	1	0.00	4	4	0	0	33	0	305	245	56
1370.1	24.90	0.995	0	0	152	152.00	0	0	0	0	24	0.0	0.000	778.3	195.0	9.4	1	0.00	4	4	0	0	33	0	305	245	56
1380.1	24.88	0.994	0	0	152	152.00	0	0	0	0	24	0.0	0.000	788.3	195.0	10.4	1	0.00	4	4	0	0	33	0	305	245	56
1390.1	24.00	0.950	0	0	152	152.00	0	0	0	0	24	0.0	0.000	798.0	195.0	11.4	1	0.00	4	4	0	0	33	0	305	245	56
1400.1	22.33	0.867	0	0	152	152.00	0	0	0	0	24	0.0	0.000	807.2	195.0	12.4	1	0.00	4	4	0	0	33	0	305	245	56
1410.2	20.05	0.752	0	0	152	152.00	0	0	0	0	24	0.0	0.000	815.3	195.0	13.4	1	0.00	4	4	0	0	33	0	305	245	56
1420.2	17.37	0.618	0	0	152	152.00	0	0	0	0	24	0.0	0.000	822.1	195.0	14.4	1	0.00	4	4	0	0	33	0	305	245	56
1430.2	14.55	0.477	0	0	152	152.00	0	0	0	0	24	0.0	0.000	827.6	195.0	15.8	1	0.00	4	4	0	0	33	0	305	245	56
1440.2	11.88	0.344	0	0	152	152.00	0	0	0	0	24	0.0	0.000	831.7	195.0	18.2	1	0.00	4	4	0	0	33	0	305	245	56
1450.2	9.60	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	834.6	195.0	22.1	1	0.00	4	4	0	0	33	0	305	245	56
1460.2	7.96	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	837.1	195.0	27.9	1	0.00	4	4	0	0	33	0	305	245	56
1470.2	7.10	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	839.6	195.0	35.4	1	0.00	4	4	0	0	33	0	305	245	56
1480.2	7.12	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	842.1	195.0	43.5	1	0.00	4	4	0	0	33	0	305	245	56
1490.2	8.00	0.250	0	0	152	152.00	0	0	0	0	24	0.0	0.000	844.6	195.0	51.0	1	0.00	4	4	0	0	33	0	305	245	56
