# formica run 1  seed 20260829  season 16/9/-25  year 250  ended: year sweep  at day 1500.0
# events:
# 196.6	DORMANCY at 22.8C
# 394.2	REACTIVATION at 12.0C
# 589.2	DORMANCY at 7.3C
# 803.3	REACTIVATION at 12.5C
# 998.3	DORMANCY at 23.5C
# 1144.2	REACTIVATION at 12.0C
# 1339.2	DORMANCY at 7.3C
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals	diap	laid	bDied	bEaten
120.0	8.11	0.250	0	0	152	152.00	0	0	0	11	0	0.0	0.000	52.8	150.0	0.0	0	0.00	0	0	0	0	0	0	47	0	36
130.0	9.44	0.250	0	0	152	152.00	0	0	0	11	0	0.0	0.000	55.3	150.0	0.0	0	0.00	0	0	0	0	0	0	47	0	36
140.0	11.18	0.309	0	0	152	152.00	0	0	0	11	0	0.0	0.000	58.0	150.0	0.0	0	0.00	0	0	0	0	0	0	47	0	36
150.0	13.22	0.411	0	0	152	152.00	0	0	0	11	0	0.0	0.000	61.6	150.0	0.0	0	0.00	0	0	0	0	0	0	47	0	36
160.0	15.44	0.522	10	4	152	15.20	0	0	0	1	0	1.9	0.294	66.2	158.4	0.0	0	0.00	10	0	0	0	0	0	47	0	36
170.0	17.69	0.634	11	10	152	13.82	0	0	0	0	0	3.1	0.261	72.0	168.4	0.0	0	0.00	11	0	0	0	0	0	47	0	36
180.0	19.83	0.742	11	6	152	13.82	44	0	0	0	12	6.2	0.839	78.9	178.4	0.0	0	1.03	11	0	0	0	0	0	91	0	36
190.0	21.74	0.837	11	6	152	13.82	39	43	0	0	12	4.7	1.395	86.8	188.4	0.0	0	3.57	11	0	0	0	0	43	129	0	36
200.0	23.28	0.914	11	0	152	13.82	16	81	0	0	15	5.4	1.560	95.6	195.0	0.3	1	0.00	11	0	0	0	0	81	147	0	39
210.0	24.37	0.968	11	1	152	13.82	0	88	0	0	15	6.6	1.600	105.0	195.0	1.3	1	0.00	11	0	0	0	0	88	147	0	48
220.0	24.93	0.996	11	5	152	13.82	0	88	0	0	15	5.4	1.600	114.9	195.0	2.3	1	0.00	11	0	0	0	0	88	147	0	48
230.0	24.93	0.996	11	1	152	13.82	0	88	0	0	15	6.0	1.600	124.8	195.0	3.3	1	0.00	11	0	0	0	0	88	147	0	48
240.0	24.37	0.968	11	2	152	13.82	0	88	0	0	21	6.7	1.600	134.7	195.0	4.3	1	0.00	11	0	0	0	0	88	147	0	48
250.0	23.28	0.914	11	1	152	13.82	0	88	0	0	24	6.2	1.600	144.1	195.0	5.3	1	0.00	11	0	0	0	0	88	147	0	48
260.0	21.73	0.837	11	0	152	13.82	0	88	0	0	30	6.8	1.600	152.9	195.0	6.3	1	0.00	11	0	0	0	0	88	147	0	48
270.0	19.83	0.741	11	3	152	13.82	0	88	0	0	30	5.3	1.600	160.8	195.0	7.3	1	0.00	11	0	0	0	0	88	147	0	48
280.0	17.68	0.634	11	3	152	13.82	0	88	0	0	30	6.4	1.600	167.7	195.0	8.3	1	0.00	11	0	0	0	0	88	147	0	48
290.0	15.43	0.522	11	9	152	13.82	0	88	0	0	30	4.3	1.600	173.5	195.0	9.6	1	0.00	11	0	0	0	0	88	147	0	48
300.0	13.21	0.411	11	7	152	13.82	0	88	0	0	30	2.9	1.591	178.1	195.0	11.5	1	0.00	11	0	0	0	0	88	147	0	48
310.0	11.17	0.309	11	7	152	13.82	0	88	0	0	30	2.2	1.572	181.7	195.0	14.4	1	0.00	11	0	0	0	0	88	147	0	48
320.0	9.44	0.250	11	10	152	13.82	0	88	0	0	30	1.9	1.551	184.4	195.0	18.7	1	0.00	11	0	0	0	0	88	147	0	48
330.0	8.11	0.250	11	8	152	13.82	0	88	0	0	30	1.8	1.533	186.9	195.0	24.5	1	0.00	11	0	0	0	0	88	147	0	48
340.0	7.28	0.250	11	8	152	13.82	0	88	0	0	30	2.4	1.505	189.4	195.0	31.7	1	0.00	11	0	0	0	0	88	147	0	48
350.0	7.00	0.250	11	8	152	13.82	0	88	0	0	30	2.4	1.529	191.9	195.0	39.7	1	0.00	11	0	0	0	0	88	147	0	48
360.0	7.28	0.250	11	6	152	13.82	0	88	0	0	30	2.4	1.532	194.4	195.0	47.7	1	0.00	11	0	0	0	0	88	147	0	48
370.0	8.12	0.250	11	10	152	13.82	0	88	0	0	30	4.7	1.537	196.9	195.0	54.9	1	0.00	11	0	0	0	0	88	147	0	48
380.0	9.44	0.250	11	9	152	13.82	0	88	0	0	30	3.7	1.591	199.4	195.0	60.7	1	0.00	11	0	0	0	0	88	147	0	48
390.0	11.18	0.309	11	7	152	13.82	0	88	0	0	30	3.2	1.598	202.1	195.0	65.0	1	0.00	11	0	0	0	0	88	147	0	48
400.0	13.23	0.411	11	8	152	13.82	2	88	58	0	0	1.9	1.566	205.7	5.9	0.0	0	0.00	11	0	0	0	30	0	149	0	48
410.0	15.44	0.522	11	9	152	13.82	2	88	88	0	0	3.2	1.596	210.3	15.9	0.0	0	0.00	11	0	0	0	33	0	149	0	48
420.0	17.69	0.635	11	7	152	13.82	0	90	88	0	0	6.6	1.597	216.1	25.9	0.0	0	0.00	11	0	0	0	36	0	149	0	48
430.0	19.84	0.742	11	6	152	13.82	0	72	68	2	0	4.5	1.597	223.0	35.9	0.0	0	0.00	11	0	0	0	63	0	149	16	48
440.0	21.74	0.837	13	4	152	11.69	0	32	30	4	0	6.2	1.400	230.9	45.9	0.0	0	0.00	13	0	0	0	102	0	149	52	48
450.0	23.29	0.914	15	4	152	10.13	1	13	10	6	0	8.7	1.369	239.7	55.9	0.0	0	0.00	15	0	0	0	144	0	150	67	48
460.0	24.37	0.969	20	10	152	7.60	4	6	3	4	0	10.2	1.258	249.1	65.9	0.0	0	0.00	20	0	0	0	180	0	154	72	48
470.0	24.93	0.997	24	10	152	6.33	5	7	1	3	0	14.7	1.248	259.0	75.9	0.0	0	0.00	24	0	0	0	225	0	160	73	48
480.0	24.93	0.996	26	3	152	5.85	40	13	0	6	6	14.5	1.338	269.0	85.9	0.0	0	3.44	26	0	0	0	264	0	206	73	48
490.0	24.36	0.968	32	16	152	4.75	12	50	22	7	0	16.5	1.318	278.8	95.9	0.0	0	0.00	32	0	0	0	324	0	222	73	48
500.0	23.28	0.914	38	14	152	4.00	0	34	19	29	0	20.0	1.347	288.3	105.9	0.0	0	0.00	38	0	0	0	435	0	222	73	48
510.0	21.73	0.836	65	17	152	2.34	27	16	1	20	19	35.7	1.113	297.0	115.9	0.0	0	7.94	65	0	0	0	567	0	249	73	48
520.0	19.82	0.741	77	10	152	1.97	41	8	0	23	24	43.4	1.345	304.9	125.9	0.0	0	2.11	77	0	0	0	585	0	271	74	48
530.0	17.68	0.634	96	58	152	1.58	35	45	9	4	0	55.8	1.424	311.8	135.9	0.0	0	0.00	96	0	0	0	641	0	302	74	48
540.0	15.42	0.521	100	32	154	1.54	35	46	7	32	65	56.0	1.589	317.6	145.9	0.0	0	3.23	100	0	2	0	736	0	335	74	48
550.0	13.21	0.410	101	9	199	1.97	44	57	7	32	60	62.1	1.587	322.2	155.9	0.0	0	1.60	101	0	49	2	755	57	356	74	48
560.0	11.17	0.308	105	17	194	1.85	37	81	7	28	71	60.6	1.579	325.8	165.9	0.0	0	1.55	105	0	49	7	757	81	373	74	48
570.1	9.43	0.250	109	22	194	1.78	34	94	7	24	83	62.5	1.590	328.5	175.9	0.0	0	0.44	109	0	49	7	761	94	383	74	48
580.1	8.11	0.250	110	21	194	1.76	30	99	7	23	95	62.8	1.595	331.0	185.9	0.0	0	0.00	110	0	49	7	790	99	384	74	48
590.1	7.28	0.250	111	17	194	1.75	27	102	7	22	102	64.8	1.599	333.5	195.0	0.7	1	0.00	111	0	49	7	792	102	384	74	48
600.1	7.00	0.250	111	16	194	1.75	19	104	7	22	104	59.9	1.600	336.0	195.0	8.7	1	0.00	111	0	49	7	795	104	384	74	54
610.1	7.29	0.250	111	22	194	1.75	13	106	8	22	114	56.9	1.600	338.5	195.0	16.7	1	0.00	111	0	49	7	797	106	384	74	58
620.1	8.12	0.250	111	32	194	1.75	9	107	8	22	121	57.8	1.600	341.0	195.0	23.9	1	0.00	111	0	49	7	800	107	384	74	61
630.1	9.45	0.250	118	31	194	1.64	4	112	8	15	148	69.9	1.559	343.5	195.0	29.7	1	0.00	118	0	49	7	800	112	384	74	61
640.1	11.19	0.309	127	28	194	1.53	0	116	8	6	181	71.0	1.537	346.2	195.0	34.0	1	0.00	127	0	49	7	800	116	384	74	61
650.1	13.23	0.412	133	42	193	1.45	0	109	24	7	184	72.8	1.563	349.8	195.0	36.9	1	0.00	133	0	49	8	868	47	384	74	61
660.1	15.45	0.522	133	22	212	1.59	0	99	40	16	187	83.4	1.600	354.5	195.0	38.8	1	0.00	133	0	68	8	921	34	384	75	61
670.1	17.70	0.635	141	18	251	1.78	0	78	42	27	150	94.8	1.545	360.3	195.0	40.0	1	0.00	141	0	108	9	1001	27	384	77	61
680.1	19.85	0.742	161	9	273	1.70	0	68	40	15	121	106.1	1.481	367.2	195.0	41.0	1	0.00	161	0	133	12	1053	25	384	79	61
690.1	21.75	0.837	174	13	275	1.58	0	53	28	4	133	111.2	1.521	375.1	195.0	42.0	1	0.00	174	0	135	12	1114	23	384	92	61
700.1	23.29	0.915	177	9	275	1.55	0	35	13	3	107	112.6	1.574	383.8	195.0	43.0	1	0.00	177	0	135	12	1198	21	384	108	61
710.1	24.37	0.969	180	19	275	1.53	0	28	7	1	127	113.1	1.582	393.3	195.0	44.0	1	0.00	180	0	135	12	1209	19	384	114	61
720.1	24.93	0.997	180	15	275	1.53	0	23	4	1	170	115.8	1.588	403.1	195.0	45.0	1	0.00	181	1	135	12	1221	18	384	118	61
730.1	24.93	0.996	182	7	275	1.51	0	20	2	0	186	124.8	1.585	413.1	195.0	46.0	1	0.00	183	1	135	12	1223	17	384	120	61
740.1	24.36	0.968	181	9	275	1.52	0	18	1	1	202	118.5	1.594	423.0	195.0	47.0	1	0.00	183	2	135	12	1225	17	384	121	61
750.1	23.27	0.914	182	9	275	1.51	0	17	0	0	232	117.5	1.594	432.4	195.0	48.0	1	0.00	184	2	135	12	1225	17	384	122	61
760.1	21.72	0.836	182	13	275	1.51	0	17	0	0	280	118.3	1.599	441.2	195.0	49.0	1	0.00	184	2	135	12	1225	17	384	122	61
770.1	19.82	0.741	182	8	275	1.51	0	17	0	0	307	120.5	1.600	449.1	195.0	50.0	1	0.00	184	2	135	12	1225	17	384	122	61
780.1	17.67	0.633	182	8	275	1.51	0	17	0	0	326	119.5	1.600	455.9	195.0	51.0	1	0.00	184	2	135	12	1227	16	384	122	61
790.1	15.42	0.521	180	17	277	1.54	0	17	1	0	338	112.5	1.600	461.7	195.0	52.3	1	0.00	184	4	137	12	1227	16	384	122	61
800.1	13.20	0.410	180	10	303	1.68	0	16	1	1	348	114.4	1.600	466.4	195.0	54.2	1	0.00	184	4	163	12	1232	14	384	122	61
810.1	11.16	0.308	180	22	320	1.78	25	16	1	1	357	112.4	1.600	470.0	6.8	0.0	0	1.91	184	4	180	12	1235	14	409	122	61
820.1	9.43	0.250	179	20	321	1.79	34	16	2	1	360	113.9	1.600	472.6	16.8	0.0	0	0.24	184	5	181	12	1235	14	418	122	61
830.1	8.10	0.250	179	11	321	1.79	35	16	2	1	365	108.1	1.600	475.1	26.8	0.0	0	0.00	184	5	181	12	1236	14	419	122	61
840.1	7.28	0.250	179	9	321	1.79	35	16	2	1	364	104.1	1.600	477.6	36.8	0.0	0	0.00	184	5	181	12	1238	14	419	122	61
850.1	7.00	0.250	179	12	321	1.79	35	16	2	1	366	97.3	1.600	480.1	46.8	0.0	0	0.00	184	5	181	12	1245	14	419	122	61
860.1	7.29	0.250	177	28	321	1.81	34	17	4	1	365	92.4	1.600	482.6	56.8	0.0	0	0.00	184	7	181	12	1248	14	419	122	61
870.1	8.12	0.250	176	58	321	1.82	32	18	3	1	371	93.6	1.599	485.1	66.8	0.0	0	0.00	184	8	181	12	1248	14	419	123	61
880.1	9.45	0.250	176	70	321	1.82	28	23	8	1	374	92.8	1.600	487.6	76.8	0.0	0	0.50	184	8	181	12	1248	14	420	123	61
890.1	11.19	0.310	177	73	321	1.81	28	33	10	0	383	87.2	1.594	490.3	86.8	0.0	0	2.17	185	8	181	12	1248	14	431	124	61
900.1	13.24	0.412	177	115	336	1.90	36	48	18	0	363	81.4	1.597	493.9	96.8	0.0	0	1.11	185	8	196	12	1309	0	454	124	61
910.1	15.46	0.523	174	102	376	2.16	32	57	23	0	364	77.5	1.599	498.6	106.8	0.0	0	0.65	185	11	241	17	1356	0	459	124	61
920.1	17.71	0.635	173	69	446	2.58	28	62	26	26	347	107.1	1.600	504.4	116.8	0.0	0	1.98	185	12	329	35	1424	0	487	125	61
930.1	19.85	0.743	192	6	539	2.81	23	47	19	36	283	120.3	1.471	511.3	126.8	0.0	0	3.23	206	14	438	51	1531	0	506	133	61
940.1	21.75	0.838	214	20	573	2.68	32	43	8	30	192	131.3	1.453	519.2	136.8	0.0	0	5.94	231	17	480	59	1751	0	539	142	61
950.1	23.29	0.915	233	13	578	2.48	36	43	3	36	98	143.4	1.463	528.0	146.8	0.0	0	3.64	256	23	485	59	1976	0	576	144	61
960.1	24.38	0.969	264	22	759	2.88	37	75	3	10	105	161.6	1.440	537.4	156.8	0.0	0	4.76	289	25	666	59	1998	75	616	144	61
970.1	24.93	0.997	269	18	923	3.43	38	114	2	0	126	170.8	1.504	547.3	166.8	0.0	0	4.27	299	30	830	59	2008	114	657	145	61
980.1	24.93	0.996	256	32	1080	4.22	38	154	1	0	158	164.3	1.578	557.3	176.8	0.0	0	4.19	299	43	987	59	2020	154	698	146	61
990.1	24.36	0.968	252	13	1197	4.75	39	193	1	0	184	164.1	1.600	567.1	186.8	0.0	0	3.95	299	47	1104	59	2027	193	738	146	61
1000.1	23.27	0.913	247	16	1292	5.23	32	229	1	0	196	162.7	1.600	576.5	195.0	0.2	1	0.00	299	52	1199	59	2027	229	769	146	63
1010.1	21.72	0.836	241	17	1340	5.56	0	256	0	0	207	157.9	1.600	585.3	195.0	1.2	1	0.00	299	58	1248	60	2028	256	769	147	67
1020.1	19.81	0.741	238	19	1341	5.63	0	256	0	0	210	157.1	1.600	593.2	195.0	2.2	1	0.00	299	61	1249	60	2028	256	769	147	67
1030.1	17.66	0.633	229	22	1341	5.86	0	256	0	0	226	146.1	1.600	600.1	195.0	3.2	1	0.00	299	70	1249	60	2031	256	769	147	67
1040.1	15.41	0.521	222	18	1342	6.05	0	256	0	0	243	142.5	1.600	605.8	195.0	4.4	1	0.00	299	77	1250	60	2032	256	769	147	67
1050.1	13.20	0.410	219	42	1342	6.13	0	256	0	0	244	132.0	1.600	610.5	195.0	6.3	1	0.00	299	80	1250	60	2034	256	769	147	67
1060.1	11.16	0.308	217	42	1342	6.18	0	256	0	0	254	133.5	1.600	614.1	195.0	9.3	1	0.00	299	82	1250	60	2036	256	769	147	67
1070.1	9.42	0.250	214	55	1342	6.27	0	256	0	0	261	124.6	1.600	616.8	195.0	13.6	1	0.00	299	85	1250	60	2039	256	769	147	67
1080.1	8.10	0.250	213	83	1342	6.30	0	256	1	0	262	114.5	1.600	619.3	195.0	19.4	1	0.00	299	86	1250	60	2041	256	769	147	67
1090.1	7.28	0.250	207	60	1342	6.48	0	256	1	0	260	102.3	1.600	621.8	195.0	26.6	1	0.00	299	92	1250	60	2044	256	769	147	67
1100.1	7.00	0.250	207	73	1342	6.48	0	256	1	0	260	94.7	1.600	624.3	195.0	34.6	1	0.00	299	92	1250	60	2044	256	769	147	67
1110.1	7.29	0.250	206	85	1342	6.51	0	256	2	0	261	92.8	1.600	626.8	195.0	42.6	1	0.00	299	93	1250	60	2046	256	769	147	67
1120.1	8.13	0.250	201	108	1342	6.68	0	256	2	0	259	82.9	1.600	629.3	195.0	49.8	1	0.00	299	98	1250	60	2048	256	769	147	67
1130.1	9.46	0.250	198	136	1342	6.78	0	256	3	0	258	71.1	1.599	631.8	195.0	55.6	1	0.00	299	101	1250	60	2049	256	769	147	67
1140.1	11.20	0.310	196	145	1342	6.85	0	256	3	0	256	58.6	1.596	634.5	195.0	59.9	1	0.00	299	103	1250	60	2051	256	769	147	67
1150.1	13.24	0.412	192	127	1342	6.99	14	250	120	6	130	57.5	1.588	638.1	5.9	0.0	0	0.00	299	107	1250	60	2182	0	783	147	67
1160.1	15.46	0.523	189	129	1342	7.10	14	237	86	19	1	94.0	1.600	642.7	15.9	0.0	0	0.00	299	110	1250	60	2411	0	783	147	67
1170.1	17.71	0.636	188	81	1342	7.14	0	218	206	49	0	124.8	1.579	648.5	25.9	0.0	0	0.00	302	114	1250	60	2496	0	783	147	67
1180.1	19.86	0.743	210	47	1346	6.41	0	162	153	59	0	125.9	1.492	655.4	35.9	0.0	0	0.00	329	119	1254	60	2631	0	783	166	67
1190.1	21.76	0.838	256	54	1356	5.30	0	77	68	36	0	155.0	1.414	663.3	45.9	0.0	0	0.00	380	124	1264	60	2820	0	783	223	67
1200.1	23.30	0.915	283	81	1357	4.80	3	28	5	29	0	177.8	1.454	672.1	55.9	0.0	0	0.00	412	129	1265	60	3141	0	786	247	67
1210.1	24.38	0.969	297	37	1357	4.57	44	5	0	30	31	189.4	1.483	681.6	65.9	0.0	0	1.23	434	137	1268	63	3279	0	830	250	67
1220.1	24.93	0.997	317	60	1409	4.44	35	47	9	4	0	205.9	1.467	691.4	76.0	0.0	0	0.00	462	145	1321	64	3415	0	865	250	67
1230.1	24.93	0.996	316	34	1480	4.68	10	41	13	41	0	207.1	1.533	701.4	86.0	0.0	0	0.00	466	150	1393	65	3556	0	875	250	67
1240.1	24.36	0.968	347	42	1564	4.51	42	15	0	38	3	224.4	1.468	711.3	96.0	0.0	0	1.56	505	158	1481	69	3784	0	917	250	67
1250.1	23.26	0.913	375	57	1647	4.39	18	41	1	18	1	240.4	1.459	720.7	106.0	0.0	0	2.57	540	165	1570	75	3879	0	934	250	67
1260.1	21.71	0.836	391	37	1653	4.23	35	25	0	34	44	245.2	1.527	729.4	116.0	0.0	0	4.53	558	167	1577	76	4072	0	969	250	67
1270.1	19.80	0.740	396	29	1653	4.17	30	31	0	47	7	258.5	1.571	737.3	126.0	0.0	0	4.81	565	169	1577	76	4171	0	990	250	67
1280.1	17.66	0.633	427	70	1653	3.87	38	47	2	18	0	276.6	1.554	744.2	136.0	0.0	0	0.00	603	176	1578	77	4297	0	1023	250	67
1290.1	15.40	0.520	431	115	1649	3.83	11	46	5	41	1	262.2	1.581	750.0	146.0	0.0	0	0.00	617	186	1579	82	4389	0	1032	250	67
1300.1	13.19	0.409	429	145	1647	3.84	43	47	7	37	43	253.3	1.590	754.6	156.0	0.0	0	1.59	622	193	1579	84	4416	47	1066	250	67
1310.1	11.15	0.308	438	170	1645	3.76	43	58	7	22	48	242.5	1.575	758.2	166.0	0.0	0	0.65	637	199	1580	87	4418	58	1077	250	67
1320.1	9.42	0.250	447	221	1645	3.68	38	67	7	13	51	223.1	1.594	760.9	176.0	0.0	0	0.22	646	199	1580	87	4418	67	1081	250	67
1330.1	8.10	0.250	444	219	1645	3.70	33	72	7	12	48	202.8	1.597	763.4	186.0	0.0	0	0.00	647	203	1580	87	4422	72	1081	250	67
1340.1	7.27	0.250	442	188	1645	3.72	27	76	7	12	48	187.0	1.600	765.9	195.0	0.7	1	0.00	647	205	1580	87	4425	76	1081	250	69
1350.1	7.00	0.250	441	196	1645	3.73	17	81	7	12	53	173.4	1.599	768.4	195.0	8.8	1	0.00	647	206	1580	87	4426	81	1081	250	74
1360.1	7.29	0.250	438	217	1645	3.76	7	81	7	12	54	157.8	1.599	770.9	195.0	16.8	1	0.00	647	209	1580	87	4432	81	1081	250	84
1370.1	8.13	0.250	437	244	1645	3.76	3	82	7	12	51	138.3	1.595	773.4	195.0	24.0	1	0.00	647	210	1580	87	4435	82	1081	250	87
1380.1	9.46	0.250	435	299	1645	3.78	0	82	8	10	50	118.0	1.584	775.9	195.0	29.8	1	0.00	649	214	1580	87	4436	82	1081	250	90
1390.1	11.21	0.310	438	300	1645	3.76	0	82	8	7	49	102.4	1.564	778.6	195.0	34.0	1	0.00	652	214	1580	87	4437	82	1081	250	90
1400.1	13.25	0.413	442	318	1644	3.72	0	78	14	4	24	88.7	1.529	782.2	195.0	36.9	1	0.00	659	217	1580	88	4502	30	1081	250	90
1410.2	15.47	0.523	439	325	1644	3.74	0	60	19	22	0	90.3	1.512	786.9	195.0	38.8	1	0.00	659	220	1580	88	4559	24	1081	250	90
1420.2	17.72	0.636	442	236	1628	3.68	0	43	17	34	38	241.5	1.562	792.7	195.0	40.0	1	0.00	663	221	1588	112	4642	21	1081	251	90
1430.2	19.86	0.743	467	117	1635	3.50	0	33	12	8	125	261.6	1.542	799.6	195.0	41.0	1	0.00	692	225	1681	198	4662	20	1081	258	90
1440.2	21.76	0.838	471	144	1738	3.69	0	27	7	1	174	245.8	1.567	807.5	195.0	42.0	1	0.00	700	229	1788	202	4665	18	1081	263	90
1450.2	23.30	0.915	465	40	1805	3.88	0	22	4	1	287	280.3	1.585	816.3	195.0	43.0	1	0.00	701	236	1863	210	4702	15	1081	267	90
1460.2	24.38	0.969	460	59	1809	3.93	0	16	1	3	309	281.0	1.594	825.7	195.0	44.0	1	0.00	702	242	1871	214	4725	12	1081	270	90
1470.2	24.93	0.997	459	34	1829	3.98	0	13	1	3	367	295.3	1.591	835.6	195.0	45.0	1	0.00	705	246	1896	219	4739	12	1081	270	90
1480.2	24.92	0.996	451	21	1909	4.23	0	12	0	1	419	300.5	1.590	845.5	195.0	46.0	1	0.00	707	256	1979	222	4744	10	1081	271	90
1490.2	24.35	0.968	447	25	1940	4.34	0	10	0	2	431	289.3	1.595	855.4	195.0	47.0	1	0.00	708	261	2017	229	4794	10	1081	271	90
