# formica run 1  ended: manual save  at day 12704.8
# events:
# 80.1	DORMANCY at 13.9C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
# 1512.0	DORMANCY at 18.2C
# 1682.0	REACTIVATION at 12.0C
# 1877.0	DORMANCY at 18.2C
# 2047.0	REACTIVATION at 12.0C
# 2242.0	DORMANCY at 18.2C
# 2412.0	REACTIVATION at 12.0C
# 2607.0	DORMANCY at 18.2C
# 2777.0	REACTIVATION at 12.0C
# 2972.0	DORMANCY at 18.2C
# 3142.0	REACTIVATION at 12.0C
# 3337.0	DORMANCY at 18.2C
# 3507.0	REACTIVATION at 12.0C
# 3702.0	DORMANCY at 18.2C
# 3872.0	REACTIVATION at 12.0C
# 4067.0	DORMANCY at 18.2C
# 4237.0	REACTIVATION at 12.0C
# 4432.0	DORMANCY at 18.2C
# 4602.0	REACTIVATION at 12.0C
# 4797.0	DORMANCY at 18.2C
# 4967.0	REACTIVATION at 12.0C
# 5162.0	DORMANCY at 18.2C
# 5332.0	REACTIVATION at 12.0C
# 5527.0	DORMANCY at 18.2C
# 5697.0	REACTIVATION at 12.0C
# 5878.6	QUEEN DIED (senescence)
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals
6581.6	23.28	0.914	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6591.6	22.26	0.863	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6601.6	21.06	0.803	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6611.6	19.71	0.735	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6621.6	18.25	0.663	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6631.6	16.72	0.586	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6641.6	15.18	0.509	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6651.6	13.65	0.433	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6661.6	12.20	0.360	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6671.6	10.86	0.293	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6681.6	9.67	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6691.6	8.67	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6701.6	7.88	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6711.6	7.34	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6721.6	7.05	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6731.6	7.02	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6741.6	7.26	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6751.6	7.76	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6761.6	8.51	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6771.6	9.47	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6781.6	10.63	0.281	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6791.6	11.94	0.347	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6801.6	13.38	0.419	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6811.6	14.89	0.495	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6821.6	16.44	0.572	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6831.6	17.97	0.649	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6841.6	19.45	0.722	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6851.6	20.82	0.791	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6861.6	22.05	0.853	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6871.6	23.10	0.905	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6881.6	23.95	0.947	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6891.6	24.55	0.978	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6901.6	24.91	0.995	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6911.6	25.00	1.000	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6921.6	24.82	0.991	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6931.6	24.38	0.969	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6941.6	23.70	0.935	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6951.6	22.79	0.889	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6961.6	21.68	0.834	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6971.6	20.40	0.770	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6981.6	18.98	0.699	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
6991.6	17.49	0.624	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7001.6	15.94	0.547	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7011.6	14.40	0.470	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7021.6	12.91	0.395	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7031.6	11.51	0.325	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7041.6	10.24	0.262	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7051.6	9.14	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7061.6	8.24	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7071.6	7.57	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7081.6	7.16	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7091.6	7.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7101.6	7.11	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7111.6	7.48	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7121.6	8.11	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7131.6	8.97	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7141.6	10.03	0.252	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7151.6	11.27	0.314	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7161.6	12.66	0.383	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7171.6	14.14	0.457	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7181.6	15.67	0.534	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7191.6	17.22	0.611	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7201.6	18.73	0.686	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7211.6	20.16	0.758	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7221.6	21.46	0.823	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7231.6	22.61	0.880	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7241.6	23.56	0.928	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7251.6	24.28	0.964	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7261.6	24.76	0.988	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7271.6	24.99	0.999	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7281.6	24.94	0.997	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7291.6	24.63	0.982	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7301.7	24.07	0.953	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7311.7	23.27	0.913	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7321.7	22.25	0.863	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7331.7	21.05	0.802	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7341.7	19.70	0.735	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7351.7	18.24	0.662	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7361.7	16.71	0.586	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7371.7	15.16	0.508	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7381.7	13.64	0.432	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7391.7	12.19	0.359	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7401.7	10.85	0.292	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7411.7	9.66	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7421.7	8.66	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7431.7	7.88	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7441.7	7.33	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7451.7	7.05	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7461.7	7.02	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7471.7	7.27	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7481.7	7.77	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7491.7	8.51	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7501.7	9.48	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7511.7	10.64	0.282	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7521.7	11.96	0.348	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7531.7	13.39	0.420	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7541.7	14.91	0.495	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7551.7	16.45	0.573	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7561.7	17.99	0.649	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7571.7	19.46	0.723	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7581.7	20.83	0.792	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7591.7	22.06	0.853	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7601.7	23.11	0.906	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7611.7	23.95	0.948	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7621.7	24.56	0.978	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7631.7	24.91	0.995	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7641.7	25.00	1.000	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7651.7	24.82	0.991	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7661.7	24.38	0.969	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7671.7	23.69	0.935	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7681.7	22.78	0.889	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7691.7	21.67	0.833	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7701.7	20.38	0.769	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7711.7	18.97	0.699	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7721.7	17.47	0.624	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7731.7	15.93	0.546	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7741.7	14.39	0.469	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7751.7	12.90	0.395	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7761.7	11.49	0.325	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7771.7	10.23	0.261	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7781.7	9.13	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7791.7	8.23	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7801.7	7.57	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7811.7	7.15	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7821.7	7.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7831.7	7.11	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7841.7	7.49	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7851.7	8.11	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7861.7	8.97	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7871.7	10.04	0.252	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7881.7	11.29	0.314	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7891.7	12.67	0.383	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7901.7	14.15	0.457	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7911.7	15.69	0.534	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7921.7	17.23	0.612	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7931.7	18.74	0.687	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7941.7	20.17	0.758	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7951.7	21.47	0.824	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7961.7	22.62	0.881	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7971.7	23.56	0.928	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7981.7	24.29	0.964	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
7991.7	24.77	0.988	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8001.7	24.99	0.999	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8011.7	24.94	0.997	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8021.7	24.63	0.981	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8031.7	24.06	0.953	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8041.7	23.26	0.913	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8051.7	22.24	0.862	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8061.7	21.04	0.802	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8071.7	19.69	0.734	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8081.7	18.22	0.661	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8091.7	16.70	0.585	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8101.7	15.15	0.507	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8111.7	13.63	0.431	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8121.7	12.18	0.359	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8131.7	10.84	0.292	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8141.8	9.65	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8151.8	8.65	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8161.8	7.87	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8171.8	7.33	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8181.8	7.04	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8191.8	7.02	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8201.8	7.27	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8211.8	7.77	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8221.8	8.52	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8231.8	9.49	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8241.8	10.65	0.282	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8251.8	11.97	0.348	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8261.8	13.41	0.420	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8271.8	14.92	0.496	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8281.8	16.47	0.573	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
